Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,"R Systems Intl Standalone March 2025 Net Sales at Rs 244.24 crore, up 16.94% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/r-systems-intl-standalone-march-2025-net-sales-at-rs-244-24-crore-up-16-94-y-o-y-13018197.html,AAPL,0.413,positive
,"Dilip Buildcon Standalone March 2025 Net Sales at Rs 2,314.78 crore, down 21.02% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-standalone-march-2025-net-sales-at-rs-2314-78-crore-down-21-02-y-o-y-13018195.html,MSFT,0.422,negative
,"Dilip Buildcon Standalone March 2025 Net Sales at Rs 2,314.78 crore, down 21.02% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-standalone-march-2025-net-sales-at-rs-2314-78-crore-down-21-02-y-o-y-13018195.html,AAPL,0.405,negative
,"Dilip Buildcon Standalone March 2025 Net Sales at Rs 2,314.78 crore, down 21.02% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/dilip-buildcon-standalone-march-2025-net-sales-at-rs-2314-78-crore-down-21-02-y-o-y-13018195.html,GOOG,0.403,negative
,"Ceigall India Standalone March 2025 Net Sales at Rs 991.82 crore, up 15.65% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-standalone-march-2025-net-sales-at-rs-991-82-crore-up-15-65-y-o-y-13018194.html,GOOG,0.425,positive
,"Ceigall India Standalone March 2025 Net Sales at Rs 991.82 crore, up 15.65% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-standalone-march-2025-net-sales-at-rs-991-82-crore-up-15-65-y-o-y-13018194.html,MSFT,0.399,positive
,"Ceigall India Standalone March 2025 Net Sales at Rs 991.82 crore, up 15.65% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/ceigall-india-standalone-march-2025-net-sales-at-rs-991-82-crore-up-15-65-y-o-y-13018194.html,AAPL,0.357,positive
,"SPIC Standalone March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-standalone-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018193.html,MSFT,0.435,positive
,"SPIC Standalone March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-standalone-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018193.html,GOOG,0.415,positive
,"SPIC Standalone March 2025 Net Sales at Rs 754.37 crore, up 504.08% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/spic-standalone-march-2025-net-sales-at-rs-754-37-crore-up-504-08-y-o-y-13018193.html,AAPL,0.396,positive
,"MCX India Standalone March 2025 Net Sales at Rs 268.89 crore, up 72.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-standalone-march-2025-net-sales-at-rs-268-89-crore-up-72-17-y-o-y-13018192.html,GOOG,0.413,positive
,"MCX India Standalone March 2025 Net Sales at Rs 268.89 crore, up 72.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-standalone-march-2025-net-sales-at-rs-268-89-crore-up-72-17-y-o-y-13018192.html,MSFT,0.41,positive
,"MCX India Standalone March 2025 Net Sales at Rs 268.89 crore, up 72.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/mcx-india-standalone-march-2025-net-sales-at-rs-268-89-crore-up-72-17-y-o-y-13018192.html,AAPL,0.385,positive
,"Rain Industries Standalone March 2025 Net Sales at Rs 36.99 crore, up 36.67% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-standalone-march-2025-net-sales-at-rs-36-99-crore-up-36-67-y-o-y-13018191.html,GOOG,0.423,positive
,"Rain Industries Standalone March 2025 Net Sales at Rs 36.99 crore, up 36.67% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-standalone-march-2025-net-sales-at-rs-36-99-crore-up-36-67-y-o-y-13018191.html,MSFT,0.419,positive
,"Rain Industries Standalone March 2025 Net Sales at Rs 36.99 crore, up 36.67% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/rain-industries-standalone-march-2025-net-sales-at-rs-36-99-crore-up-36-67-y-o-y-13018191.html,AAPL,0.392,positive
,"Bella Casa Standalone March 2025 Net Sales at Rs 87.08 crore, up 42.58% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/bella-casa-standalone-march-2025-net-sales-at-rs-87-08-crore-up-42-58-y-o-y-13018190.html,GOOG,0.392,positive
,"Bella Casa Standalone March 2025 Net Sales at Rs 87.08 crore, up 42.58% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/bella-casa-standalone-march-2025-net-sales-at-rs-87-08-crore-up-42-58-y-o-y-13018190.html,MSFT,0.342,positive
,"Bella Casa Standalone March 2025 Net Sales at Rs 87.08 crore, up 42.58% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/bella-casa-standalone-march-2025-net-sales-at-rs-87-08-crore-up-42-58-y-o-y-13018190.html,AAPL,0.34,positive
,"Silly Monks Ent Standalone March 2025 Net Sales at Rs 1.37 crore, down 26.35% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/silly-monks-ent-standalone-march-2025-net-sales-at-rs-1-37-crore-down-26-35-y-o-y-13018189.html,GOOG,0.428,negative
,"Silly Monks Ent Standalone March 2025 Net Sales at Rs 1.37 crore, down 26.35% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/silly-monks-ent-standalone-march-2025-net-sales-at-rs-1-37-crore-down-26-35-y-o-y-13018189.html,AAPL,0.416,negative
,"Silly Monks Ent Standalone March 2025 Net Sales at Rs 1.37 crore, down 26.35% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/silly-monks-ent-standalone-march-2025-net-sales-at-rs-1-37-crore-down-26-35-y-o-y-13018189.html,MSFT,0.407,negative
,"GSM Foils Standalone March 2025 Net Sales at Rs 45.61 crore, up 233.99% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gsm-foils-standalone-march-2025-net-sales-at-rs-45-61-crore-up-233-99-y-o-y-13018188.html,GOOG,0.461,positive
,"GSM Foils Standalone March 2025 Net Sales at Rs 45.61 crore, up 233.99% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gsm-foils-standalone-march-2025-net-sales-at-rs-45-61-crore-up-233-99-y-o-y-13018188.html,MSFT,0.434,positive
,"GSM Foils Standalone March 2025 Net Sales at Rs 45.61 crore, up 233.99% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gsm-foils-standalone-march-2025-net-sales-at-rs-45-61-crore-up-233-99-y-o-y-13018188.html,AAPL,0.407,positive
,"Sika Interplant Standalone March 2025 Net Sales at Rs 43.92 crore, up 18.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sika-interplant-standalone-march-2025-net-sales-at-rs-43-92-crore-up-18-17-y-o-y-13018187.html,GOOG,0.418,positive
,"Sika Interplant Standalone March 2025 Net Sales at Rs 43.92 crore, up 18.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sika-interplant-standalone-march-2025-net-sales-at-rs-43-92-crore-up-18-17-y-o-y-13018187.html,MSFT,0.403,positive
,"Sika Interplant Standalone March 2025 Net Sales at Rs 43.92 crore, up 18.17% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sika-interplant-standalone-march-2025-net-sales-at-rs-43-92-crore-up-18-17-y-o-y-13018187.html,AAPL,0.388,positive
,"Fine Organics Standalone March 2025 Net Sales at Rs 576.25 crore, up 10.49% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fine-organics-standalone-march-2025-net-sales-at-rs-576-25-crore-up-10-49-y-o-y-13018186.html,GOOG,0.4,positive
,"Fine Organics Standalone March 2025 Net Sales at Rs 576.25 crore, up 10.49% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fine-organics-standalone-march-2025-net-sales-at-rs-576-25-crore-up-10-49-y-o-y-13018186.html,MSFT,0.396,positive
,"Fine Organics Standalone March 2025 Net Sales at Rs 576.25 crore, up 10.49% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fine-organics-standalone-march-2025-net-sales-at-rs-576-25-crore-up-10-49-y-o-y-13018186.html,AAPL,0.38,positive
,"IIFCL's net profit up 39% YoY to Rs 2,165 crore; may come out with IPO soon, says MD Jaishankar","In FY25, the company’s net worth rose 15% on year to Rs 16,395 crore, up from Rs. 14,266 crore in FY24 and 59% higher than Rs 10,306 crore in FY20, signalling increasing capacity for IIFCL to lend more to infrastructure projects with higher exposure limits.",https://www.moneycontrol.com/news/business/iifcl-s-net-profit-up-39-yoy-to-rs-2-165-crore-may-come-out-with-ipo-soon-says-md-jaishankar-13018102.html,GOOG,0.421,positive
,"IIFCL's net profit up 39% YoY to Rs 2,165 crore; may come out with IPO soon, says MD Jaishankar","In FY25, the company’s net worth rose 15% on year to Rs 16,395 crore, up from Rs. 14,266 crore in FY24 and 59% higher than Rs 10,306 crore in FY20, signalling increasing capacity for IIFCL to lend more to infrastructure projects with higher exposure limits.",https://www.moneycontrol.com/news/business/iifcl-s-net-profit-up-39-yoy-to-rs-2-165-crore-may-come-out-with-ipo-soon-says-md-jaishankar-13018102.html,MSFT,0.404,positive
,"IIFCL's net profit up 39% YoY to Rs 2,165 crore; may come out with IPO soon, says MD Jaishankar","In FY25, the company’s net worth rose 15% on year to Rs 16,395 crore, up from Rs. 14,266 crore in FY24 and 59% higher than Rs 10,306 crore in FY20, signalling increasing capacity for IIFCL to lend more to infrastructure projects with higher exposure limits.",https://www.moneycontrol.com/news/business/iifcl-s-net-profit-up-39-yoy-to-rs-2-165-crore-may-come-out-with-ipo-soon-says-md-jaishankar-13018102.html,AAPL,0.318,positive
,AERA approves MIAL proposal of class-based UDF for Mumbai airport passengers,"Each disembarking international business and economy class passenger will have to pay Rs 304 and Rs 260, respectively.",https://www.moneycontrol.com/news/business/aera-approves-mial-proposal-of-class-based-udf-for-mumbai-airport-passengers-13018041.html,GOOG,0.431,neutral
,AERA approves MIAL proposal of class-based UDF for Mumbai airport passengers,"Each disembarking international business and economy class passenger will have to pay Rs 304 and Rs 260, respectively.",https://www.moneycontrol.com/news/business/aera-approves-mial-proposal-of-class-based-udf-for-mumbai-airport-passengers-13018041.html,AAPL,0.378,neutral
,AERA approves MIAL proposal of class-based UDF for Mumbai airport passengers,"Each disembarking international business and economy class passenger will have to pay Rs 304 and Rs 260, respectively.",https://www.moneycontrol.com/news/business/aera-approves-mial-proposal-of-class-based-udf-for-mumbai-airport-passengers-13018041.html,MSFT,0.363,neutral
,"FIIs extend buying streak to 16th session, pour in Rs 2,000 crore, DIIs net sellers of Rs 596 crore","Foreign portfolio investors extended their buying streak to the 16th consecutive session, despite the soaring volatility.",https://www.moneycontrol.com/news/business/markets/fiis-extend-buying-streak-to-16th-session-pour-in-rs-2-000-crore-diis-net-sellers-of-rs-596-crore-13018119.html,GOOG,0.445,positive
,"FIIs extend buying streak to 16th session, pour in Rs 2,000 crore, DIIs net sellers of Rs 596 crore","Foreign portfolio investors extended their buying streak to the 16th consecutive session, despite the soaring volatility.",https://www.moneycontrol.com/news/business/markets/fiis-extend-buying-streak-to-16th-session-pour-in-rs-2-000-crore-diis-net-sellers-of-rs-596-crore-13018119.html,MSFT,0.415,positive
,"FIIs extend buying streak to 16th session, pour in Rs 2,000 crore, DIIs net sellers of Rs 596 crore","Foreign portfolio investors extended their buying streak to the 16th consecutive session, despite the soaring volatility.",https://www.moneycontrol.com/news/business/markets/fiis-extend-buying-streak-to-16th-session-pour-in-rs-2-000-crore-diis-net-sellers-of-rs-596-crore-13018119.html,AAPL,0.361,positive
,RBI relaxes norms for FPI investment in corporate debt securities via General Route,The withdrawal was with a view to providing greater ease of investment to FPIs.,https://www.moneycontrol.com/news/business/rbi-relaxes-norms-for-fpi-investment-in-corporate-debt-securities-via-general-route-13018037.html,GOOG,0.396,neutral
,RBI relaxes norms for FPI investment in corporate debt securities via General Route,The withdrawal was with a view to providing greater ease of investment to FPIs.,https://www.moneycontrol.com/news/business/rbi-relaxes-norms-for-fpi-investment-in-corporate-debt-securities-via-general-route-13018037.html,AAPL,0.359,neutral
,RBI relaxes norms for FPI investment in corporate debt securities via General Route,The withdrawal was with a view to providing greater ease of investment to FPIs.,https://www.moneycontrol.com/news/business/rbi-relaxes-norms-for-fpi-investment-in-corporate-debt-securities-via-general-route-13018037.html,MSFT,0.358,neutral
,"ACGL Standalone March 2025 Net Sales at Rs 216.86 crore, up 28.03% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/acgl-standalone-march-2025-net-sales-at-rs-216-86-crore-up-28-03-y-o-y-13018175.html,GOOG,0.432,positive
,"ACGL Standalone March 2025 Net Sales at Rs 216.86 crore, up 28.03% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/acgl-standalone-march-2025-net-sales-at-rs-216-86-crore-up-28-03-y-o-y-13018175.html,MSFT,0.405,positive
,"ACGL Standalone March 2025 Net Sales at Rs 216.86 crore, up 28.03% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/acgl-standalone-march-2025-net-sales-at-rs-216-86-crore-up-28-03-y-o-y-13018175.html,AAPL,0.382,positive
,"Biocon Standalone March 2025 Net Sales at Rs 643.80 crore, up 20.88% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/biocon-standalone-march-2025-net-sales-at-rs-643-80-crore-up-20-88-y-o-y-13018174.html,AAPL,0.416,positive
